record_id,record_date
4297,2024-01-12
4298,2023-11-11
4299,2025-03-12
4300,2023-10-31
4301,2024-08-27
4302,2024-05-12
4303,2024-03-25
4304,2024-08-20
4305,2023-09-09
4306,2023-10-11
4307,2024-04-21
4308,2025-03-26
4309,2024-01-20
4310,2023-06-19
4311,2023-09-24
4312,2023-09-16
4313,2023-07-29
4314,2024-05-11
4315,2023-10-23
4316,2024-12-18
4317,2023-11-06
4318,2024-06-24
4319,2025-03-02
4320,2024-04-16
4321,2023-10-15
4322,2025-03-31
4323,2023-07-27
4324,2023-07-18
4325,2024-07-19
4326,2025-02-10
4327,2024-09-18
4328,2024-11-05
4329,2023-06-14
4330,2024-04-03
4331,2024-09-19
4332,2023-07-11
4333,2023-09-15
4334,2025-04-22
4335,2024-07-03
4336,2024-01-04
4337,2025-02-02
4338,2025-03-06
4339,2024-06-13
4340,2024-08-28
4341,2024-12-03
4342,2024-02-14
4343,2025-03-17
4344,2023-08-07
4345,2023-12-23
4346,2023-12-30
4347,2023-06-03
4348,2023-08-11
4349,2024-03-18
4350,2023-11-10
4351,2024-04-22
4352,2025-05-13
4353,2023-10-04
4354,2024-02-24
4355,2024-02-09
4356,2025-01-05
4357,2023-10-30
4358,2023-08-27
4359,2024-04-23
4360,2025-03-18
4361,2023-12-08
4362,2025-04-02
4363,2025-01-18
4364,2023-12-14
4365,2024-11-11
4366,2023-09-17
4367,2024-01-19
4368,2024-08-09
4369,2023-10-04
4370,2023-08-07
4371,2024-06-26
4372,2023-06-21
4373,2024-08-04
4374,2024-09-22
4375,2025-02-24
4376,2024-01-07
4377,2024-10-29
4378,2023-06-06
4379,2023-11-19
4380,2024-09-12
4381,2024-08-22
4382,2024-02-03
4383,2023-10-08
4384,2023-08-19
4385,2025-02-09
4386,2023-11-11
4387,2024-02-12
4388,2024-07-30
4389,2023-06-08
4390,2023-06-28
4391,2023-06-19
4392,2023-05-31
4393,2023-07-22
4394,2025-02-07
4395,2025-03-01
4396,2025-02-26
4397,2023-11-19
4398,2023-07-17
4399,2024-04-22
4400,2024-02-07
4401,2023-08-05
4402,2024-12-18
4403,2025-04-18
4404,2024-08-28
4405,2024-05-15
4406,2024-01-26
4407,2024-01-09
4408,2024-01-16
4409,2023-11-20
4410,2023-07-15
4411,2024-04-21
4412,2025-04-10
4413,2024-12-03
4414,2023-09-15
4415,2025-01-25
4416,2024-05-08
4417,2025-02-24
4418,2025-03-20
4419,2023-10-12
4420,2023-10-18
4421,2024-04-24
4422,2023-06-08
4423,2024-06-18
4424,2023-08-21
4425,2024-04-17
4426,2023-09-28
4427,2024-03-20
4428,2023-09-29
4429,2023-10-17
4430,2025-02-23
4431,2023-06-02
4432,2023-10-25
4433,2025-05-09
4434,2024-03-24
4435,2025-04-04
4436,2023-08-09
4437,2024-02-12
4438,2024-04-03
4439,2023-06-28
4440,2023-07-13
4441,2025-03-16
4442,2025-02-15
4443,2024-07-28
4444,2024-07-13
4445,2024-05-19
4446,2024-09-16
4447,2025-04-22
4448,2024-06-26
4449,2024-03-17
4450,2023-05-24
4451,2025-01-02
4452,2025-01-11
4453,2024-01-26
4454,2024-05-06
4455,2023-10-15
4456,2023-12-17
4457,2023-07-03
4458,2025-01-14
4459,2023-12-22
4460,2024-01-22
4461,2023-09-13
4462,2023-07-23
4463,2023-10-12
4464,2023-10-13
4465,2025-03-16
4466,2023-07-13
4467,2024-02-14
4468,2024-12-12
4469,2024-07-12
4470,2024-09-11
4471,2024-08-10
4472,2024-04-05
4473,2024-04-23
4474,2023-06-15
4475,2023-10-03
4476,2024-03-15
4477,2024-04-09
4478,2024-04-21
4479,2024-12-13
4480,2024-01-28
4481,2023-11-02
4482,2024-04-25
4483,2025-02-10
4484,2025-01-07
4485,2024-01-08
4486,2023-09-07
4487,2024-01-02
4488,2024-02-13
4489,2023-06-28
4490,2024-04-13
4491,2024-03-07
4492,2025-03-06
4493,2024-12-16
4494,2023-09-25
4495,2024-07-05
4496,2025-04-23
4497,2023-12-03
4498,2024-12-08
4499,2024-07-27
4500,2024-03-18
4501,2023-09-24
4502,2024-12-27
4503,2023-06-28
4504,2024-01-11
4505,2023-11-24
4506,2023-05-26
4507,2023-10-20
4508,2024-04-25
4509,2024-01-31
4510,2025-02-22
4511,2025-05-07
4512,2025-02-27
4513,2025-05-07
4514,2024-04-15
4515,2025-01-05
4516,2024-12-19
4517,2023-10-31
4518,2023-10-24
4519,2025-02-18
4520,2024-09-23
4521,2023-10-10
4522,2024-10-02
4523,2023-11-21
4524,2025-02-01
4525,2024-11-06
4526,2025-02-22
4527,2025-01-16
4528,2024-08-13
4529,2024-05-25
4530,2024-06-28
4531,2023-11-25
4532,2023-06-22
4533,2024-11-08
4534,2023-05-24
4535,2023-11-11
4536,2023-06-24
4537,2024-01-28
4538,2025-04-22
4539,2025-04-07
4540,2024-03-19
4541,2024-04-15
4542,2024-02-27
4543,2025-02-24
4544,2025-04-08
4545,2023-09-06
4546,2024-12-12
4547,2024-06-20
4548,2025-03-19
4549,2024-05-13
4550,2024-10-18
4551,2023-07-20
4552,2024-04-16
4553,2025-02-05
4554,2024-02-08
4555,2024-12-23
4556,2023-09-07
4557,2024-12-10
4558,2023-05-29
4559,2025-03-08
4560,2025-04-06
4561,2024-02-27
4562,2024-11-24
4563,2024-06-24
4564,2023-08-09
4565,2024-07-25
4566,2024-01-23
4567,2024-08-02
4568,2024-01-06
4569,2023-07-14
4570,2024-11-13
4571,2023-09-24
4572,2024-12-15
4573,2023-11-22
4574,2025-01-03
4575,2024-10-26
4576,2025-01-30
4577,2024-06-01
4578,2024-02-09
4579,2023-07-13
4580,2024-10-11
4581,2023-10-28
4582,2024-12-09
4583,2024-09-06
4584,2025-02-24
4585,2023-10-17
4586,2023-09-21
4587,2025-01-06
4588,2024-04-08
4589,2024-01-17
4590,2024-04-12
4591,2024-12-27
4592,2025-04-03
4593,2023-06-29
4594,2024-11-02
4595,2024-01-18
4596,2024-05-17
4597,2023-05-25
4598,2024-11-21
4599,2025-05-13
4600,2023-06-24
4601,2024-12-12
4602,2024-05-28
4603,2025-03-22
4604,2024-02-24
4605,2024-03-30
4606,2024-08-15
4607,2024-07-30
4608,2024-10-27
4609,2025-05-14
4610,2024-09-23
4611,2023-11-14
4612,2023-08-02
4613,2024-08-22
4614,2023-12-04
4615,2024-10-15
4616,2024-01-19
4617,2024-05-08
4618,2023-06-28
4619,2023-09-01
4620,2024-06-16
4621,2023-11-30
4622,2023-08-12
4623,2024-01-26
4624,2023-08-22
4625,2025-01-14
4626,2024-10-09
4627,2024-01-31
4628,2023-07-24
4629,2024-05-07
4630,2023-11-04
4631,2024-10-24
4632,2023-09-09
4633,2023-10-04
4634,2024-10-31
4635,2023-09-16
4636,2024-07-13
4637,2024-05-13
4638,2023-08-03
4639,2024-07-29
4640,2024-12-10
4641,2024-08-30
4642,2023-09-25
4643,2023-09-27
4644,2024-06-01
4645,2023-11-06
4646,2025-03-09
4647,2024-09-10
4648,2023-08-15
4649,2024-09-21
4650,2025-02-09
4651,2024-12-24
4652,2023-08-02
4653,2025-04-14
4654,2024-07-25
4655,2023-08-19
4656,2024-11-17
4657,2025-01-29
4658,2023-10-11
4659,2024-12-27
4660,2023-11-01
4661,2024-02-13
4662,2024-10-19
4663,2025-03-23
4664,2024-12-01
4665,2024-09-11
4666,2024-05-05
4667,2025-01-30
4668,2023-07-31
4669,2024-02-11
4670,2024-12-08
4671,2024-05-04
4672,2024-08-16
4673,2024-09-20
4674,2024-08-19
4675,2025-03-06
4676,2023-11-30
4677,2023-11-11
4678,2024-10-05
4679,2023-05-26
4680,2024-08-23
4681,2024-12-03
4682,2024-02-20
4683,2023-11-16
4684,2024-09-15
4685,2024-03-14
4686,2024-01-30
4687,2024-11-22
4688,2024-02-20
4689,2023-07-15
4690,2025-01-03
4691,2023-07-26
4692,2024-04-02
4693,2023-08-08
4694,2024-01-10
4695,2024-08-14
4696,2024-09-08
4697,2024-05-23
4698,2024-12-11
4699,2024-09-02
4700,2023-08-14
4701,2025-04-18
4702,2024-01-04
4703,2023-08-03
4704,2023-10-13
4705,2025-03-21
4706,2025-02-23
4707,2024-07-07
4708,2023-12-19
4709,2024-03-16
4710,2024-05-30
4711,2024-08-25
4712,2024-05-04
4713,2025-02-11
4714,2025-03-28
4715,2024-09-16
4716,2023-10-01
4717,2024-03-14
4718,2024-05-21
4719,2024-05-07
4720,2024-04-10
4721,2024-03-09
4722,2025-03-13
4723,2023-10-25
4724,2024-07-03
4725,2024-02-22
4726,2024-10-26
4727,2024-03-15
4728,2024-10-31
4729,2023-10-01
4730,2025-05-10
4731,2025-01-11
4732,2024-11-12
4733,2024-06-06
4734,2024-12-21
4735,2023-12-15
4736,2024-05-23
4737,2025-05-19
4738,2024-08-04
4739,2024-03-13
4740,2024-02-05
4741,2023-06-01
4742,2024-02-05
4743,2024-10-24
4744,2023-06-23
4745,2024-08-31
4746,2024-06-15
4747,2024-08-09
4748,2024-06-04
4749,2024-07-05
4750,2023-06-20
4751,2024-02-23
4752,2023-11-29
4753,2024-05-01
4754,2023-08-22
4755,2024-09-29
4756,2024-04-24
4757,2025-01-19
4758,2024-08-28
4759,2023-07-13
4760,2024-05-15
4761,2024-10-24
4762,2024-07-25
4763,2024-09-14
4764,2023-09-27
4765,2024-04-02
4766,2024-03-18
4767,2025-02-07
4768,2025-01-20
4769,2024-06-05
4770,2024-10-23
4771,2024-12-16
4772,2025-03-19
4773,2024-12-07
4774,2025-01-29
4775,2023-06-24
4776,2024-01-31
4777,2025-02-15
4778,2024-09-26
4779,2024-10-24
4780,2025-05-17
4781,2025-01-16
4782,2023-06-27
4783,2023-06-27
4784,2024-09-20
4785,2024-04-24
4786,2023-06-17
4787,2024-08-24
4788,2023-11-08
4789,2024-11-23
4790,2024-10-20
4791,2023-07-11
4792,2023-12-21
4793,2024-08-09
4794,2025-01-19
4795,2024-08-20
4796,2024-11-25
4797,2023-06-17
4798,2023-12-12
4799,2024-09-14
4800,2025-02-01
4801,2024-10-20
4802,2025-04-30
4803,2024-11-19
4804,2024-09-27
4805,2023-12-01
4806,2025-03-04
4807,2023-12-30
4808,2024-06-20
4809,2024-06-02
4810,2025-02-23
4811,2023-07-14
4812,2023-06-03
4813,2024-01-14
4814,2024-08-26
4815,2023-11-21
4816,2024-06-21
4817,2025-03-06
4818,2024-01-10
4819,2025-03-12
4820,2025-04-24
4821,2025-01-20
4822,2024-03-06
4823,2024-06-13
4824,2024-06-14
4825,2024-01-15
4826,2023-09-19
4827,2024-07-20
4828,2024-06-27
4829,2024-09-16
4830,2025-05-05
4831,2024-06-13
4832,2024-04-04
4833,2023-06-10
4834,2023-05-24
4835,2025-02-11
4836,2024-12-30
4837,2025-04-13
4838,2024-07-16
4839,2024-05-24
4840,2023-07-25
4841,2024-03-06
4842,2024-11-11
4843,2023-07-07
4844,2024-01-13
4845,2025-01-25
4846,2023-10-28
4847,2024-09-05
4848,2024-02-05
4849,2025-04-07
4850,2024-07-24
4851,2025-02-26
4852,2025-04-10
4853,2024-04-24
4854,2025-01-26
4855,2024-09-14
4856,2024-03-23
4857,2025-05-13
4858,2023-07-04
4859,2024-08-24
4860,2024-04-08
4861,2024-01-09
4862,2024-05-15
4863,2024-06-15
4864,2025-01-12
4865,2024-02-28
4866,2023-11-11
4867,2025-01-02
4868,2024-03-24
4869,2023-09-24
4870,2023-08-01
4871,2023-06-14
4872,2025-04-26
4873,2024-03-22
4874,2023-12-21
4875,2024-12-24
4876,2024-02-28
4877,2025-02-22
4878,2024-12-16
4879,2023-12-11
4880,2024-12-18
4881,2023-08-01
4882,2025-02-12
4883,2025-01-23
4884,2025-02-27
4885,2025-01-16
4886,2024-04-30
4887,2024-03-12
4888,2023-06-11
4889,2025-02-01
4890,2024-10-29
4891,2025-05-05
4892,2024-01-20
4893,2025-03-19
4894,2024-11-25
4895,2024-09-22
4896,2024-05-01
4897,2023-07-09
4898,2025-03-21
4899,2024-03-15
4900,2024-01-26
4901,2023-05-29
4902,2023-06-08
4903,2023-05-27
4904,2024-01-26
4905,2023-09-19
4906,2024-11-03
4907,2023-09-19
4908,2024-06-23
4909,2024-12-20
4910,2025-05-19
4911,2023-09-05
4912,2023-12-09
4913,2024-04-13
4914,2023-11-13
4915,2023-12-16
4916,2024-05-14
4917,2025-03-22
4918,2023-12-12
4919,2024-04-16
4920,2023-08-10
4921,2025-04-05
4922,2024-04-21
4923,2025-02-20
4924,2025-01-09
4925,2024-02-17
4926,2024-06-28
4927,2023-10-02
4928,2023-10-11
4929,2024-12-28
4930,2023-06-21
4931,2025-05-17
4932,2025-03-19
4933,2025-01-17
4934,2024-03-13
4935,2024-05-16
4936,2023-06-08
4937,2025-03-20
4938,2024-07-23
4939,2025-02-10
4940,2024-01-29
4941,2023-12-12
4942,2025-05-07
4943,2024-08-12
4944,2024-01-21
4945,2024-06-22
4946,2024-02-19
4947,2024-09-08
4948,2024-06-04
4949,2025-02-22
4950,2024-07-27
4951,2024-02-26
4952,2024-08-19
4953,2024-06-01
4954,2023-05-24
4955,2023-05-23
4956,2024-09-23
4957,2025-03-17
4958,2023-07-13
4959,2023-10-06
4960,2023-11-27
4961,2024-04-30
4962,2024-04-11
4963,2023-06-28
4964,2024-01-10
4965,2025-01-02
4966,2024-06-02
4967,2023-05-27
4968,2024-12-13
4969,2024-07-13
4970,2023-09-18
4971,2024-10-17
4972,2025-04-17
4973,2024-09-10
4974,2023-08-16
4975,2025-01-10
4976,2024-04-11
4977,2023-05-28
4978,2024-02-27
4979,2024-05-17
4980,2024-03-18
4981,2023-06-28
4982,2024-09-03
4983,2024-08-17
4984,2023-08-06
4985,2023-11-30
4986,2023-11-21
4987,2024-02-12
4988,2023-08-01
4989,2025-01-27
4990,2023-12-09
4991,2024-03-02
4992,2024-07-13
4993,2024-05-01
4994,2023-12-21
4995,2024-11-14
4996,2024-07-03
4997,2024-03-01
4998,2024-03-08
4999,2024-10-22
5000,2024-12-11
5001,2025-04-17
5002,2025-02-23
5003,2024-03-09
5004,2023-12-10
5005,2023-05-26
5006,2025-05-18
5007,2023-11-27
5008,2025-04-01
5009,2024-02-20
5010,2023-10-27
5011,2024-01-26
5012,2024-06-26
5013,2023-06-16
5014,2025-05-19
5015,2025-05-17
5016,2023-12-06
5017,2024-06-12
5018,2024-10-11
5019,2024-01-21
5020,2024-11-06
5021,2024-01-21
5022,2023-10-06
5023,2023-09-14
5024,2023-09-24
5025,2023-11-09
5026,2024-05-22
5027,2023-11-09
5028,2023-10-29
5029,2025-01-01
5030,2024-05-20
5031,2025-02-24
5032,2023-11-21
5033,2024-12-29
5034,2023-12-24
5035,2023-12-19
5036,2023-09-26
5037,2024-07-28
5038,2023-07-12
5039,2024-03-01
5040,2024-11-23
5041,2023-09-04
5042,2024-12-12
5043,2023-09-04
5044,2023-12-21
5045,2025-01-16
5046,2025-04-26
5047,2025-01-29
5048,2023-11-29
5049,2024-05-27
5050,2023-08-29
5051,2023-10-30
5052,2023-07-02
5053,2025-03-28
5054,2024-11-24
5055,2024-09-23
5056,2024-03-31
5057,2025-03-06
5058,2024-07-20
5059,2023-12-02
5060,2024-09-14
5061,2025-01-18
5062,2024-05-09
5063,2024-06-18
5064,2023-08-27
5065,2023-06-24
5066,2024-12-03
5067,2024-10-21
5068,2023-08-24
5069,2025-05-06
5070,2023-08-16
5071,2025-02-17
5072,2024-10-08
5073,2024-02-16
5074,2024-01-28
5075,2024-02-11
5076,2025-03-10
5077,2024-07-15
5078,2023-12-29
5079,2024-06-18
5080,2024-01-23
5081,2024-06-10
5082,2023-11-12
5083,2024-08-04
5084,2023-06-25
5085,2025-03-01
5086,2023-11-09
5087,2024-04-06
5088,2025-04-21
5089,2023-10-11
5090,2024-02-27
5091,2023-07-11
5092,2025-04-10
5093,2023-10-05
5094,2024-05-29
5095,2023-08-04
5096,2023-12-04
5097,2024-11-27
5098,2024-02-01
5099,2023-10-04
5100,2025-03-12
5101,2024-02-18
5102,2024-02-17
5103,2025-02-21
5104,2023-12-21
5105,2025-01-01
5106,2023-12-12
5107,2023-07-24
5108,2023-10-04
5109,2024-04-22
5110,2023-05-29
5111,2024-11-01
5112,2025-02-27
5113,2024-01-21
5114,2024-05-14
5115,2024-06-13
5116,2023-05-31
5117,2024-10-29
5118,2024-04-23
5119,2023-06-30
5120,2024-03-12
5121,2024-08-23
5122,2023-07-13
5123,2023-12-24
5124,2024-10-14
5125,2024-09-10
5126,2023-09-05
5127,2023-07-07
5128,2023-10-25
5129,2024-05-22
5130,2025-03-28
5131,2024-06-22
5132,2023-05-29
5133,2024-10-27
5134,2024-11-03
5135,2025-03-19
5136,2024-04-03
5137,2024-09-05
5138,2024-05-28
5139,2023-07-26
5140,2024-03-13
5141,2024-04-27
5142,2025-04-16
5143,2024-04-02
5144,2025-02-23
5145,2025-02-06
5146,2024-01-12
5147,2025-04-19
5148,2024-04-30
5149,2025-01-11
5150,2024-11-18
5151,2024-01-19
5152,2023-12-02
5153,2024-03-25
5154,2025-02-17
5155,2025-04-11
5156,2024-07-23
5157,2024-06-03
5158,2023-07-16
5159,2024-01-09
5160,2024-06-27
5161,2024-01-24
5162,2025-05-07
5163,2024-04-10
5164,2025-03-14
5165,2024-11-01
5166,2024-12-04
5167,2024-02-24
5168,2024-12-21
5169,2025-04-20
5170,2024-09-27
5171,2023-10-10
5172,2025-05-12
5173,2025-01-08
5174,2025-02-10
5175,2024-02-06
5176,2023-12-18
5177,2023-10-02
5178,2025-03-05
5179,2024-05-23
5180,2025-04-28
5181,2025-03-06
5182,2024-05-25
5183,2024-07-22
5184,2023-11-10
5185,2023-06-15
5186,2025-03-15
5187,2023-12-10
5188,2024-09-20
5189,2024-11-17
5190,2024-03-16
5191,2025-03-29
5192,2024-06-30
5193,2024-02-04
5194,2024-09-11
5195,2024-09-04
5196,2024-04-12
5197,2024-02-04
5198,2024-09-04
5199,2025-05-07
5200,2023-10-08
5201,2024-08-17
5202,2024-07-15
5203,2025-02-22
5204,2023-06-20
5205,2024-10-07
5206,2024-05-11
5207,2023-07-20
5208,2023-10-15
5209,2024-04-06
5210,2025-01-23
5211,2025-04-09
5212,2024-06-28
5213,2024-09-21
5214,2025-04-13
5215,2023-07-17
5216,2024-09-25
5217,2024-12-10
5218,2024-02-01
5219,2025-01-23
5220,2025-02-20
5221,2023-08-09
5222,2025-03-04
5223,2025-04-12
5224,2023-10-05
5225,2025-04-23
5226,2024-03-04
5227,2023-08-20
5228,2023-09-14
5229,2024-08-08
5230,2023-06-20
5231,2023-12-16
5232,2024-04-24
5233,2024-04-25
5234,2023-08-14
5235,2023-08-29
5236,2024-05-13
5237,2023-12-11
5238,2023-07-06
5239,2024-11-04
5240,2025-05-05
5241,2024-06-16
5242,2023-06-28
5243,2024-10-16
5244,2024-01-20
5245,2024-07-30
5246,2025-01-29
5247,2024-11-27
5248,2024-02-11
5249,2023-09-17
5250,2024-09-09
5251,2025-01-26
5252,2024-05-07
5253,2023-12-19
5254,2024-07-09
5255,2023-09-02
5256,2024-09-26
5257,2024-07-08
5258,2024-11-22
5259,2024-10-16
5260,2023-09-14
5261,2024-12-26
5262,2024-04-14
5263,2024-12-20
5264,2025-02-18
5265,2024-09-30
5266,2025-04-23
5267,2024-09-27
5268,2024-04-30
5269,2023-08-23
5270,2024-06-17
5271,2024-12-17
5272,2023-09-27
5273,2024-08-26
5274,2024-06-22
5275,2023-12-22
5276,2024-06-30
5277,2024-10-05
5278,2024-01-16
5279,2024-02-23
5280,2024-05-28
5281,2025-03-25
5282,2024-10-16
5283,2023-10-06
5284,2024-12-06
5285,2024-09-06
5286,2023-10-09
5287,2024-04-03
5288,2024-06-29
5289,2024-11-09
5290,2023-09-28
5291,2023-08-17
5292,2024-08-01
5293,2024-10-23
5294,2025-04-14
5295,2025-04-18
5296,2024-12-24
5297,2024-03-01
5298,2024-02-27
5299,2024-04-19
5300,2024-07-28
5301,2025-05-12
5302,2025-03-26
5303,2023-06-30
5304,2023-06-03
5305,2024-10-01
5306,2025-02-05
5307,2024-01-01
5308,2025-04-06
5309,2023-10-01
5310,2024-11-08
5311,2024-05-23
5312,2024-11-29
5313,2024-07-31
5314,2024-06-15
5315,2023-11-12
5316,2024-08-26
5317,2025-01-19
5318,2024-08-29
5319,2024-06-07
5320,2024-02-27
5321,2024-06-19
5322,2024-08-18
5323,2024-04-19
5324,2024-09-16
5325,2024-06-10
5326,2024-01-22
5327,2024-05-13
5328,2024-10-22
5329,2023-11-05
5330,2024-01-31
5331,2024-08-02
5332,2025-03-14
5333,2024-10-20
5334,2024-03-25
5335,2024-12-09
5336,2024-07-06
5337,2023-11-20
5338,2024-11-21
5339,2024-04-23
5340,2024-05-08
5341,2024-12-27
5342,2024-05-03
5343,2023-11-09
5344,2024-07-18
5345,2024-10-30
5346,2025-03-05
5347,2023-06-30
5348,2023-09-12
5349,2025-03-15
5350,2023-07-29
5351,2024-09-28
5352,2024-03-13
5353,2025-04-25
5354,2024-09-21
5355,2024-07-10
5356,2024-01-30
5357,2024-07-01
5358,2024-11-06
5359,2025-02-05
5360,2025-03-27
5361,2023-07-30
5362,2023-06-03
5363,2024-03-04
5364,2025-03-17
5365,2025-04-06
5366,2024-04-30
5367,2025-01-13
5368,2025-03-30
5369,2023-06-17
5370,2023-12-10
5371,2024-04-15
5372,2024-07-29
5373,2023-12-25
5374,2023-06-05
5375,2025-02-04
5376,2024-03-26
5377,2024-10-23
5378,2024-06-25
5379,2023-12-11
5380,2025-02-21
5381,2024-11-12
5382,2024-03-03
5383,2023-07-02
5384,2023-08-08
5385,2025-02-17
5386,2023-05-27
5387,2023-08-28
5388,2024-08-09
5389,2024-02-19
5390,2024-04-25
5391,2024-03-09
5392,2024-06-01
5393,2023-08-26
5394,2025-01-15
5395,2024-08-21
5396,2024-05-02
5397,2024-07-17
5398,2024-07-11
5399,2024-01-30
5400,2024-03-13
5401,2024-02-18
5402,2025-01-09
5403,2024-06-16
5404,2025-02-19
5405,2025-05-18
5406,2024-05-19
5407,2025-04-08
5408,2025-01-20
5409,2023-08-31
5410,2024-05-26
5411,2024-06-24
5412,2024-11-04
5413,2024-12-20
5414,2024-02-10
5415,2024-08-05
5416,2024-06-10
5417,2023-10-26
5418,2023-09-20
5419,2024-10-22
5420,2024-10-30
5421,2025-02-08
5422,2025-03-02
5423,2024-04-24
5424,2024-05-28
5425,2024-06-13
5426,2023-10-12
5427,2024-12-11
5428,2024-10-10
5429,2023-07-29
5430,2024-06-11
5431,2023-07-05
5432,2024-10-21
5433,2024-11-21
5434,2024-01-20
5435,2024-04-19
5436,2024-04-03
5437,2024-03-21
5438,2023-12-22
5439,2023-09-30
5440,2024-03-31
5441,2024-11-07
5442,2023-08-27
5443,2024-07-15
5444,2023-10-10
5445,2023-06-16
5446,2024-08-12
5447,2024-05-07
5448,2024-01-20
5449,2025-05-05
5450,2023-08-22
5451,2023-12-09
5452,2023-06-04
5453,2023-12-14
5454,2023-09-02
5455,2024-10-07
5456,2025-01-03
5457,2025-04-27
5458,2024-12-03
5459,2024-01-11
5460,2024-11-01
5461,2024-01-11
5462,2024-12-16
5463,2024-09-22
5464,2024-02-20
5465,2024-01-26
5466,2025-04-06
5467,2023-07-11
5468,2024-10-24
5469,2025-02-27
5470,2024-09-06
5471,2023-11-19
5472,2023-08-10
5473,2025-04-21
5474,2024-08-11
5475,2023-09-29
5476,2023-08-18
5477,2025-02-10
5478,2024-08-26
5479,2025-04-26
5480,2024-05-01
5481,2025-03-23
5482,2023-12-06
5483,2024-01-16
5484,2024-03-11
5485,2024-08-22
5486,2024-06-08
5487,2024-04-15
5488,2023-09-27
5489,2023-11-22
5490,2024-03-29
5491,2023-07-11
5492,2024-05-18
5493,2025-01-15
5494,2023-12-23
5495,2024-02-24
5496,2024-07-22
5497,2023-09-27
5498,2023-10-19
5499,2024-02-09
5500,2024-10-28
5501,2025-01-19
5502,2024-12-13
5503,2024-05-19
5504,2024-02-19
5505,2025-05-01
5506,2024-01-02
5507,2023-10-28
5508,2023-10-07
5509,2024-11-11
5510,2023-09-20
5511,2024-04-24
5512,2023-12-21
5513,2024-02-07
5514,2024-02-19
5515,2024-12-26
5516,2024-11-22
5517,2023-08-17
5518,2024-08-23
5519,2025-04-30
5520,2023-06-26
5521,2024-08-27
5522,2025-04-25
5523,2024-01-18
5524,2024-02-19
5525,2025-04-07
5526,2025-04-22
5527,2024-02-22
5528,2025-01-22
5529,2023-12-16
5530,2024-11-20
5531,2025-02-11
5532,2023-11-10
5533,2024-04-30
5534,2023-08-16
5535,2024-07-03
5536,2024-09-21
5537,2024-03-30
5538,2024-08-17
5539,2024-04-13
5540,2024-03-03
5541,2024-05-11
5542,2024-10-19
5543,2023-06-16
5544,2023-06-28
5545,2024-03-01
5546,2025-05-01
5547,2024-03-01
5548,2023-10-06
5549,2024-05-12
5550,2025-03-27
5551,2023-11-11
5552,2024-04-30
5553,2023-05-28
5554,2024-02-17
5555,2024-11-08
5556,2024-05-09
5557,2024-08-06
5558,2024-01-30
5559,2025-04-23
5560,2025-04-15
5561,2024-03-14
5562,2024-10-20
5563,2024-03-25
5564,2024-06-09
5565,2025-03-05
5566,2023-11-14
5567,2024-10-17
5568,2025-02-15
5569,2024-06-25
5570,2025-03-24
5571,2025-05-04
5572,2025-01-25
5573,2023-11-02
5574,2024-12-11
5575,2023-12-17
5576,2024-09-22
5577,2023-08-12
5578,2025-02-14
5579,2024-07-01
5580,2024-08-17
5581,2024-08-09
5582,2025-01-08
5583,2024-07-08
5584,2023-09-25
5585,2024-09-28
5586,2024-07-09
5587,2023-06-09
5588,2024-03-01
5589,2024-10-07
5590,2023-10-18
5591,2025-03-08
5592,2024-07-18
5593,2024-06-14
5594,2023-07-18
5595,2024-08-11
5596,2025-04-06
5597,2025-02-10
5598,2023-10-05
5599,2025-01-12
5600,2024-11-05
5601,2024-12-15
5602,2024-04-19
5603,2024-12-21
5604,2025-04-15
5605,2025-03-01
5606,2025-04-27
5607,2023-09-23
5608,2024-06-08
5609,2024-08-25
5610,2024-10-24
5611,2023-09-06
5612,2025-02-07
5613,2024-03-27
5614,2023-08-04
5615,2023-07-26
5616,2024-06-20
5617,2023-09-24
5618,2025-01-18
5619,2024-06-08
5620,2024-05-08
5621,2024-02-03
5622,2025-01-10
5623,2023-06-22
5624,2025-03-23
5625,2023-08-05
5626,2024-03-31
5627,2024-02-10
5628,2024-03-27
5629,2023-08-07
5630,2025-03-03
5631,2024-03-08
5632,2023-07-04
5633,2024-11-01
5634,2024-12-16
5635,2024-06-18
5636,2024-05-18
5637,2024-05-31
5638,2023-09-23
5639,2025-03-19
5640,2025-01-04
5641,2023-09-17
5642,2023-08-18
5643,2023-06-11
5644,2024-01-15
5645,2023-08-08
5646,2025-02-19
5647,2024-07-02
5648,2023-07-05
5649,2024-01-18
5650,2024-11-25
5651,2024-09-26
5652,2024-11-07
5653,2024-05-30
5654,2025-01-02
5655,2024-01-30
5656,2024-08-09
5657,2023-06-06
5658,2023-06-21
5659,2023-11-03
5660,2023-11-18
5661,2025-01-07
5662,2023-11-22
5663,2024-09-08
5664,2024-04-22
5665,2024-03-11
5666,2024-06-29
5667,2024-06-25
5668,2023-06-12
5669,2025-04-28
5670,2024-04-01
5671,2025-05-17
5672,2023-10-06
5673,2024-06-23
5674,2024-04-25
5675,2023-07-17
5676,2023-12-23
5677,2024-09-17
5678,2025-04-25
5679,2025-04-30
5680,2025-02-07
5681,2024-04-06
5682,2024-10-11
5683,2024-05-15
5684,2023-10-23
5685,2025-04-06
5686,2023-06-06
5687,2023-06-06
5688,2023-07-31
5689,2023-10-13
5690,2024-07-11
5691,2025-01-26
5692,2023-09-29
5693,2025-05-16
5694,2024-10-09
5695,2024-06-23
